18.28723791237 0.006227013333197 -0.0521712226781   0.006347604328852 -0.05260632112183   0.003025778619789 -0.05303897805531   0.004074793187807 -0.05326761075162   
18.49623491709 0.00609775499282 -0.05162941647099   0.006206573677368 -0.05205724048424   0.002958455646111 -0.05246994277091   0.003983187997914 -0.05269597725115   
18.7052319218 0.005972447166625 -0.05109852198496   0.006069801372765 -0.05151904871964   0.002893326820247 -0.05191283812977   0.003894505246852 -0.05213623877073   
18.91422892651 0.005850929165043 -0.0505782061205   0.005937133979832 -0.05099141858161   0.002830298842274 -0.05136728516043   0.003808625939043 -0.05158801589199   
19.12322593123 0.005733059065179 -0.05006815975081   0.005808428786045 -0.05047404763822   0.002769285665339 -0.05083293153734   0.003725448796902 -0.05105096023697   
19.33222293594 0.005618691640041 -0.04956809563628   0.005683540078665 -0.04996665270583   0.00271020302566 -0.05030945002632   0.003644864414343 -0.05052475060818   
19.54121994065 0.005507681350741 -0.04907772472154   0.005562325151276 -0.04946894913206   0.002652969083787 -0.04979651293522   0.003566760174086 -0.05000906075369   
19.75021694536 0.005399900551985 -0.04859676199635   0.005444657082957 -0.04898065933118   0.002597509234546 -0.04929379739895   0.003491042810284 -0.04950356822468   
19.95921395008 0.005295233293715 -0.04812494540897   0.005330417116092 -0.04850152825345   0.00254375413674 -0.04880100637175   0.003417630087364 -0.04900798117234   
20.16821095479 0.005193558878887 -0.04766202810036   0.00521948047374 -0.0480313132648   0.002491634601692 -0.04831786099933   0.003346429710964 -0.04852202687182   
20.3772079595 0.005094757077372 -0.04720776101221   0.005111723081805 -0.04756976917705   0.002441083231552 -0.04784408088729   0.003277346849511 -0.04804542608343   
20.58620496422 0.004998722291738 -0.0467618983343   0.005007036970632 -0.04711665587909   0.002392039097462 -0.04737938916714   0.003210303820378 -0.04757790137314   
20.79520196893 0.004905359667986 -0.04632421268012   0.004905325317131 -0.04667175266937   0.002344446216729 -0.04692352957032   0.003145234764851 -0.04711920068338   
21.00419897364 0.004814571477405 -0.04589449178212   0.004806484903408 -0.04623485293095   0.002298248442087 -0.04647626354845   0.003082066054691 -0.04666909253124   
21.21319597835 0.004726257436774 -0.04547252366633   0.004710406365901 -0.04580574815941   0.002253389595125 -0.04603735385513   0.003020716757497 -0.04622734238289   
21.42219298307 0.004640326428745 -0.0450580953119   0.004616991887967 -0.04538422766196   0.002209818173096 -0.04560656241098   0.002961116671991 -0.04579371015056   
21.63118998778 0.004556699264756 -0.04465100499841   0.004526160740374 -0.04497009365965   0.002167488416965 -0.04518366349271   0.002903211197294 -0.04536797060167   
21.84018699249 0.004475298888832 -0.0442510672777   0.004437833456841 -0.04456316717055   0.002126355935554 -0.04476844938677   0.002846946120366 -0.04494992233968   
22.04918399721 0.004396043877089 -0.04385810333355   0.004351919399924 -0.04416327517083   0.002086374731438 -0.04436072036235   0.002792256853853 -0.04453937197033   
22.25818100192 0.004318854085393 -0.04347193188984   0.004268326271166 -0.04377023804822   0.002047499900665 -0.04396027502527   0.002739077517838 -0.04413611828155   
22.46717800663 0.004243658776831 -0.04309237321994   0.004186976676452 -0.04338387530434   0.002009691625276 -0.04356691426513   0.00268735497328 -0.04373995873836   
