# asign=450000
971   0 0.0002721124234502055
972   0 0.0001831535209964275
973   0 0.0002061490204904748
974   0 0.0006199828527358001
975   0 0.0006130418041274451
976   0 0.0002081699750800934
977   0 0.0003170337231279667
978   0 0.0006221993117321309
979   0 0.0005543449655318034
980   0 0.002157119137876169
981   0  0.00099609988674626
982   0 0.002183934382775339
983   0 0.001799131871660738
984   0 0.0004067915944771547
985   0 0.0005543958811147763
986   0 0.0003565132082916712
987   0 0.0009433074408746615
988   0 0.000942357154522636
989   0 0.0009951144814827593
990   0 0.001905257209408793
991   0 0.0005509146043707405
992   0 0.001913886781157434
993   0 0.002333993550305722
994   0 0.0004051664957225918
995   0 0.0009324562054317506
996   0 0.0003531366405165051
997   0 0.0005649634054954598
998   0 0.0009416769541298882
999   0 0.0003370511473612424
1000   0 0.0009359750401558764
1001   0 0.000435450821634571
1002   0 0.0009456500677590019
1003   0 0.0005735185760467296
1004   0 0.007736620125384603
1005   0  0.01892480497732364
1006   0 0.007733778723051613
1007   0 0.005747710127033074
1008   0 0.006330555721098333
1009   0 0.003502599345584905
1010   0 0.003463518463578821
1011   0  0.00632986567904732
1012   0 0.008552099346082651
1013   0 0.003457585544270222
1014   0 0.0002048865957962326
1015   0 0.0004611167174878888
1016   0 0.0002028776020189615
1017   0 0.0004604508889074536
1018   0 0.0004667355229383581
1019   0 0.002697712991533974
1020   0 0.001213923817114712
1021   0 0.002679563320140384
1022   0 0.001212546591715742
1023   0 0.001221176707003484
1024   0 0.0003358544538357285
