37.4407846529 46.92661320991 -0.1689258334736   49.73809522708 -0.5538080958391   
37.60321755812 46.92625067264 -0.1682849902632   49.73796565977 -0.5515808320348   
37.76565046333 46.92589145475 -0.1676487782822   49.7378383124 -0.5493708477473   
37.92808336855 46.92553554085 -0.1670171396221   49.73771307696 -0.5471779483763   
38.09051627377 46.92518290278 -0.1663899795103   49.73758986685 -0.5450019465409   
38.25294917899 46.92483356282 -0.1657671879802   49.73746859757 -0.5428426541749   
38.41538208421 46.92448756386 -0.1651486670786   49.73734920186 -0.5406998760839   
38.57781498943 46.9241448946 -0.164534339057   49.73723165529 -0.5385734171362   
38.74024789465 46.92380549161 -0.1639241496434   49.73711596676 -0.5364630865474   
38.90268079986 46.92346930877 -0.1633180775236   49.73700214296 -0.5343686928487   
39.06511370508 46.9231363394 -0.1627161364916   49.73689017065 -0.5322900427844   
39.2275466103 46.92280655957 -0.1621183624796   49.73678002777 -0.5302269466603   
39.38997951552 46.92247988401 -0.1615247976166   49.73667169594 -0.5281792182002   
39.55241242074 46.92215619855 -0.1609354770948   49.73656515615 -0.5261466709955   
39.71484532596 46.9218354154 -0.1603504090744   49.73646037919 -0.52412912788   
39.87727823118 46.92151747603 -0.159769550291   49.73635732584 -0.5221264402006   
40.0397111364 46.92120231564 -0.1591928012292   49.73625595448 -0.5201384907853   
40.20214404161 46.92088985809 -0.1586200309118   49.73615622606 -0.5181651719241   
40.36457694683 46.92058005685 -0.1580511064293   49.7360581031 -0.5162063656045   
40.52700985205 46.92027292909 -0.1574859016501   49.73596154429 -0.5142619491126   
40.68944275727 46.91996854106 -0.1569242975092   49.73586649763 -0.5123318074713   
40.85187566249 46.91966696662 -0.1563662032514   49.73577289799 -0.510415819529   
41.01430856771 46.91936826187 -0.1558115936371   49.73568067667 -0.5085138238439   
41.17674147293 46.91907246443 -0.1552605203056   49.73558977899 -0.5066256078653   
41.33917437814 46.91877959081 -0.1547130763462   49.73550017491 -0.5047509403191   
41.50160728336 46.91848962059 -0.1541693449624   49.73541185188 -0.5028896137391   
41.66404018858 46.91820247698 -0.15362938094   49.7353248038 -0.5010414508759   
41.8264730938 46.9179180322 -0.1530932206521   49.73523903073 -0.4992062834502   
41.98890599902 46.9176361215 -0.1525608867108   49.73515455606 -0.4973839426959   
42.15133890424 46.91735658331 -0.1520323501304   49.73507142372 -0.4955742947559   
42.31377180946 46.91707926996 -0.1515075054228   49.73498968103 -0.4937772676821   
42.47620471468 46.91680409862 -0.1509861703155   49.73490933212 -0.4919928501959   
42.63863761989 46.91653102776 -0.1504681631269   49.73483034191 -0.4902210228608   
42.80107052511 46.91626010481 -0.1499533337307   49.73475263676 -0.4884617310897   
42.96350343033 46.91599138848 -0.1494415991279   49.73467615567 -0.4867148658343   
43.12593633555 46.91572500636 -0.1489328886255   49.7346008256 -0.4849803185831   
43.28836924077 46.91546106555 -0.1484271619363   49.73452656887 -0.4832579700901   
43.45080214599 46.91519970964 -0.1479244200454   49.73445327573 -0.4815476735211   
43.61323505121 46.91494102114 -0.1474247337242   49.73438084816 -0.4798492245048   
43.77566795642 46.9146850276 -0.1469282520128   49.734309239 -0.4781623557923   
43.93810086164 46.91443165764 -0.1464350930112   49.73423846603 -0.4764868347847   
44.10053376686 46.91418077124 -0.1459453504679   49.73416859224 -0.4748224628087   
44.26296667208 46.91393219303 -0.1454590115102   49.73409967956 -0.4731691364493   
44.4253995773 46.913685758 -0.1449760437539   49.73403176535 -0.4715267650643   
44.58783248252 46.91344129097 -0.1444963961566   49.73396489477 -0.4698952658134   
44.75026538774 46.91319864031 -0.1440199816383   49.73389911772 -0.4682745814546   
44.91269829295 46.91295767265 -0.1435466899538   49.73383449496 -0.4666646792264   
45.07513119817 46.91271831178 -0.1430763327946   49.73377105228 -0.465065596548   
45.23756410339 46.91248060718 -0.1426087229931   49.73370873162 -0.46347736798   
45.39999700861 46.91224467058 -0.1421437272662   49.73364742607 -0.4618999740403   
45.56242991383 46.91201067031 -0.1416812794911   49.73358700321 -0.4603333274126   
45.72486281905 46.91177877066 -0.1412214006795   49.73352735475 -0.4587772659756   
45.88729572427 46.91154906367 -0.140764131965   49.73346842197 -0.4572316179202   
46.04972862949 46.91132163904 -0.1403095120219   49.73341014571 -0.4556962217621   
46.2121615347 46.91109655961 -0.1398575998345   49.73335246352 -0.4541709040297   
46.37459443992 46.91087383405 -0.1394084736534   49.73329532591 -0.452655472977   
46.53702734514 46.9106534377 -0.1389622398773   49.73323871147 -0.4511497116432   
46.69946025036 46.91043523546 -0.1385190004465   49.73318267373 -0.449653414909   
46.86189315558 46.91021900242 -0.1380787947848   49.73312732559 -0.4481664446499   
47.0243260608 46.9100045271 -0.1376415842983   49.73307277569 -0.4466887436347   
47.18675896602 46.90979162068 -0.1372072678762   49.73301910085 -0.4452203160819   
47.34919187123 46.90958015545 -0.1367757214113   49.7329663297 -0.4437611827948   
47.51162477645 46.90937009028 -0.1363468321053   49.73291445168 -0.4423113480158   
47.67405768167 46.90916139464 -0.1359204985031   49.73286346007 -0.440870802991   
47.83649058689 46.90895404658 -0.1354966210628   49.7328133553 -0.4394395374087   
47.99892349211 46.90874808906 -0.1350750926934   49.73276411108 -0.4380175487392   
48.16135639733 46.90854361771 -0.134655808366   49.73271565734 -0.4366048297218   
48.32378930255 46.90834077819 -0.1342387076744   49.73266788008 -0.4352013234   
48.48622220776 46.90813976073 -0.1338237956988   49.73262064449 -0.433806902506   
48.64865511298 46.9079407151 -0.1334111277252   49.73257384424 -0.4324213881549   
48.8110880182 46.90774369618 -0.1330007928693   49.73252743289 -0.4310445725953   
48.97352092342 46.9075486928 -0.1325928800078   49.73248141312 -0.4296762567797   
49.13595382864 46.90735564964 -0.1321874410101   49.73243580743 -0.4283162854358   
49.29838673386 46.90716448253 -0.1317845048615   49.73239063522 -0.4269645315304   
49.46081963908 46.90697510934 -0.1313841012693   49.73234590998 -0.4256208719092   
49.6232525443 46.9067874395 -0.1309862462564   49.73230165512 -0.4242852003214   
49.78568544951 46.90660133797 -0.1305909346343   49.73225792153 -0.4229574377052   
49.94811835473 46.90641663497 -0.130198142944   49.73221478893 -0.4216375337892   
50.11055125995 46.90623316978 -0.1298078048085   49.73217234168 -0.4203254894386   
50.27298416517 46.90605082771 -0.1294198053044   49.73213063053 -0.4190213559725   
50.43541707039 46.90586956682 -0.1290340265278   49.73208965343 -0.4177251858336   
50.59784997561 46.90568942151 -0.1286503759053   49.73204936784 -0.4164370000905   
50.76028288083 46.90551047063 -0.1282687773159   49.73200971254 -0.4151567930321   
50.92271578604 46.90533279729 -0.127889179169   49.73197062697 -0.4138845264865   
51.08514869126 46.90515646868 -0.1275115645583   49.7319320677 -0.4126201250143   
51.24758159648 46.90498153985 -0.1271359248941   49.73189400477 -0.4113635016827   
51.4100145017 46.90480807213 -0.1267622450506   49.73185639702 -0.4101145699858   
51.57244740692 46.90463614244 -0.1263905313623   49.73181918291 -0.4088732170133   
51.73488031214 46.9044658256 -0.1260208230965   49.7317823008 -0.4076392935278   
51.89731321736 46.90429716653 -0.1256531663043   49.73174570838 -0.4064126404828   
52.05974612258 46.90413016299 -0.1252876034171   49.73170938891 -0.4051931048869   
52.22217902779 46.90396475656 -0.124924180789   49.73167335872 -0.4039805413987   
52.38461193301 46.90380083889 -0.1245629298513   49.73163766566 -0.4027748344371   
52.54704483823 46.90363828774 -0.1242038426938   49.73160236175 -0.4015759195888   
52.70947774345 46.9034770065 -0.1238468874766   49.73156747617 -0.4003837662781   
52.87191064867 46.90331692756 -0.1234920343955   49.73153302017 -0.399198350858   
53.03434355389 46.90315799429 -0.1231392485698   49.73149900414 -0.3980196597447   
53.19677645911 46.90300015821 -0.1227884774282   49.73146543852 -0.3968476986409   
53.35920936432 46.90284338222 -0.1224396654243   49.73143233083 -0.3956824792894   
53.52164226954 46.90268763124 -0.1220927669641   49.73139969297 -0.3945240075568   
53.68407517476 46.90253287431 -0.1217477340571   49.73136753845 -0.3933722907159   
53.84650807998 46.90237911287 -0.1214045108594   49.73133586162 -0.3922273359592   
54.0089409852 46.90222639527 -0.1210630541237   49.73130462895 -0.3910891268992   
54.17137389042 46.90207478992 -0.1207233459792   49.73127379771 -0.3899576098057   
54.33380679564 46.90192435388 -0.1203853797678   49.73124333444 -0.3888327064228   
54.49623970085 46.9017751309 -0.1200491485633   49.73121321319 -0.3877143270473   
54.65867260607 46.90162715425 -0.1197146543732   49.73118341194 -0.3866023678355   
54.82110551129 46.9014804321 -0.1193819133764   49.73115392015 -0.3854967116842   
54.98353841651 46.90133494351 -0.1190509422749   49.73112473944 -0.3843972433036   
55.14597132173 46.9011906643 -0.1187217478653   49.73109586811 -0.3833038593525   
55.30840422695 46.9010475866 -0.118394334233   49.73106729176 -0.3822164634946   
55.47083713217 46.90090570264 -0.1180687082653   49.73103899448 -0.3811349641583   
55.63327003739 46.90076498193 -0.1177448702386   49.73101097183 -0.3800592855628   
55.7957029426 46.90062538012 -0.1174228050495   49.73098322593 -0.3789893776276   
55.95813584782 46.90048685756 -0.1171024904811   49.73095575606 -0.3779252106087   
56.12056875304 46.90034937899 -0.1167839072798   49.73092856002 -0.376866766523   
56.28300165826 46.90021289871 -0.1164670397696   49.73090164236 -0.3758140359962   
56.44543456348 46.90007737692 -0.1161518664312   49.7308750079 -0.3747670209533   
56.6078674687 46.8999427943 -0.1158383643333   49.73084865586 -0.3737257257295   
56.77030037392 46.89980916065 -0.1155265087191   49.73082257752 -0.3726901532892   
56.93273327913 46.89967647492 -0.1152162797278   49.73079677302 -0.3716602973028   
57.09516618435 46.89954473478 -0.1149076498452   49.73077124656 -0.3706361499816   
57.25759908957 46.89941392728 -0.1146005968066   49.73074600728 -0.3696176902483   
57.42003199479 46.89928406631 -0.1142951002482   49.73072105455 -0.3686048854873   
