  R1   R2   R3      I1   I2   I3      A1   A2           dist.               Jij
   1   -1   -3       1    9    7       1    1      7.87097229471489   0.00193069172050
   3    1   -3       3    1    7       1    1      7.87097229471489   0.00194615894634
   3    1   -1       3    1    9       1    1      7.87097229471489   0.00193804803049
   3   -3    1       3    7    1       1    1      7.87097229471489   0.00192944960046
   3   -3   -1       3    7    9       1    1      7.87097229471489   0.00192946851042
   3   -1    1       3    9    1       1    1      7.87097229471489   0.00193932569304
   3   -1   -3       3    9    7       1    1      7.87097229471489   0.00192742003879
  -3    1    3       7    1    3       1    1      7.87097229471489   0.00192742003879
  -3    1   -1       7    1    9       1    1      7.87097229471489   0.00193932569304
  -3    3    1       7    3    1       1    1      7.87097229471489   0.00192946851042
  -3    3   -1       7    3    9       1    1      7.87097229471489   0.00192944960046
  -3   -1    1       7    9    1       1    1      7.87097229471489   0.00193804803049
  -3   -1    3       7    9    3       1    1      7.87097229471489   0.00194615894634
  -1    1    3       9    1    3       1    1      7.87097229471489   0.00193069172050
  -1    1   -3       9    1    7       1    1      7.87097229471489   0.00193077179565
  -1    3    1       9    3    1       1    1      7.87097229471489   0.00192619809629
  -1    3   -3       9    3    7       1    1      7.87097229471489   0.00193982554955
  -1   -3    1       9    7    1       1    1      7.87097229471489   0.00194483608136
  -1   -3    3       9    7    3       1    1      7.87097229471489   0.00193854923976
   1    1    2       1    1    2       1    1      8.25514538639910  -0.00751997627770
   1    1   -4       1    1    6       1    1      8.25514538639910  -0.00752607033180
   1    2    1       1    2    1       1    1      8.25514538639910  -0.00752711012452
   1    2   -4       1    2    6       1    1      8.25514538639910  -0.00752525132590
   1   -4    1       1    6    1       1    1      8.25514538639910  -0.00752975755834
   1   -4    2       1    6    2       1    1      8.25514538639910  -0.00752128777711
   2    1    1       2    1    1       1    1      8.25514538639910  -0.00752079937530
   2    1   -4       2    1    6       1    1      8.25514538639910  -0.00753067767031
   2   -4    1       2    6    1       1    1      8.25514538639910  -0.00752514753492
   4   -2   -1       4    8    9       1    1      8.25514538639910  -0.00752250232646
   4   -1   -2       4    9    8       1    1      8.25514538639910  -0.00752458409392
   4   -1   -1       4    9    9       1    1      8.25514538639910  -0.00752080070812
  -4    1    1       6    1    1       1    1      8.25514538639910  -0.00752080070812
  -4    1    2       6    1    2       1    1      8.25514538639910  -0.00752458409392
  -4    2    1       6    2    1       1    1      8.25514538639910  -0.00752250232646
  -2    4   -1       8    4    9       1    1      8.25514538639910  -0.00752514753492
  -2   -1    4       8    9    4       1    1      8.25514538639910  -0.00753067767031
  -2   -1   -1       8    9    9       1    1      8.25514538639910  -0.00752079937530
  -1    4   -2       9    4    8       1    1      8.25514538639910  -0.00752128777711
  -1    4   -1       9    4    9       1    1      8.25514538639910  -0.00752975755834
  -1   -2    4       9    8    4       1    1      8.25514538639910  -0.00752525132590
  -1   -2   -1       9    8    9       1    1      8.25514538639910  -0.00752711012452
  -1   -1    4       9    9    4       1    1      8.25514538639910  -0.00752607033180
  -1   -1   -2       9    9    8       1    1      8.25514538639910  -0.00751997627770
   0    2    2       0    2    2       1    1      8.62221815062709   0.01651600329127
   0    2   -4       0    2    6       1    1      8.62221815062709   0.01651050101975
   0    4   -2       0    4    8       1    1      8.62221815062709   0.01651392994274
   0   -4    2       0    6    2       1    1      8.62221815062709   0.01651392994274
   0   -2    4       0    8    4       1    1      8.62221815062709   0.01651050101975
   0   -2   -2       0    8    8       1    1      8.62221815062709   0.01651600329127
   2    0    2       2    0    2       1    1      8.62221815062709   0.01651239729372
   2    0   -4       2    0    6       1    1      8.62221815062709   0.01651647016913
   2    2    0       2    2    0       1    1      8.62221815062709   0.01651285975765
   2    2   -4       2    2    6       1    1      8.62221815062709   0.01651320625012
   2   -4    0       2    6    0       1    1      8.62221815062709   0.01651480215213
   2   -4    2       2    6    2       1    1      8.62221815062709   0.01651122443621
   4    0   -2       4    0    8       1    1      8.62221815062709   0.01651510365186
   4   -2    0       4    8    0       1    1      8.62221815062709   0.01651015431168
   4   -2   -2       4    8    8       1    1      8.62221815062709   0.01651600313273
  -4    0    2       6    0    2       1    1      8.62221815062709   0.01651510365186
  -4    2    0       6    2    0       1    1      8.62221815062709   0.01651015431168
  -4    2    2       6    2    2       1    1      8.62221815062709   0.01651600313273
  -2    0    4       8    0    4       1    1      8.62221815062709   0.01651647016913
  -2    0   -2       8    0    8       1    1      8.62221815062709   0.01651239729372
  -2    4    0       8    4    0       1    1      8.62221815062709   0.01651480215213
  -2    4   -2       8    4    8       1    1      8.62221815062709   0.01651122443621
  -2   -2    0       8    8    0       1    1      8.62221815062709   0.01651285975765
  -2   -2    4       8    8    4       1    1      8.62221815062709   0.01651320625012
   0    1    3       0    1    3       1    1      8.97428918207009   0.05631755850958
   0    1   -4       0    1    6       1    1      8.97428918207009   0.05632806217436
   0    3   -4       0    3    6       1    1      8.97428918207009   0.05632210936710
   0   -3    4       0    7    4       1    1      8.97428918207009   0.05632210936710
   0   -1    4       0    9    4       1    1      8.97428918207009   0.05632806217436
   0   -1   -3       0    9    7       1    1      8.97428918207009   0.05631755850958
   1    0    3       1    0    3       1    1      8.97428918207009   0.05633245191920
   1    0   -4       1    0    6       1    1      8.97428918207009   0.05632174576775
   1   -4    3       1    6    3       1    1      8.97428918207009   0.05632571647409
   2    3   -3       2    3    7       1    1      8.97428918207009  -0.00602829457162
   2    3   -2       2    3    8       1    1      8.97428918207009  -0.00601834536121
   2   -3    3       2    7    3       1    1      8.97428918207009  -0.00602032174696
   2   -3   -2       2    7    8       1    1      8.97428918207009  -0.00601397675066
   2   -2    3       2    8    3       1    1      8.97428918207009  -0.00602304112572
   2   -2   -3       2    8    7       1    1      8.97428918207009  -0.00601991883307
   3    0   -4       3    0    6       1    1      8.97428918207009   0.05632390724713
   3    2   -3       3    2    7       1    1      8.97428918207009  -0.00601611938803
   3    2   -2       3    2    8       1    1      8.97428918207009  -0.00602620803964
   3   -4    0       3    6    0       1    1      8.97428918207009   0.05632280926937
   3   -4    1       3    6    1       1    1      8.97428918207009   0.05633327607346
   3   -3    2       3    7    2       1    1      8.97428918207009  -0.00602526843138
   3   -3   -2       3    7    8       1    1      8.97428918207009  -0.00602154082727
   3   -2    2       3    8    2       1    1      8.97428918207009  -0.00601823471892
   3   -2   -3       3    8    7       1    1      8.97428918207009  -0.00601235530063
   4   -3    0       4    7    0       1    1      8.97428918207009   0.05633164965794
   4   -3   -1       4    7    9       1    1      8.97428918207009   0.05631967082613
   4   -1   -3       4    9    7       1    1      8.97428918207009   0.05631971835101
  -4    1    3       6    1    3       1    1      8.97428918207009   0.05631971835101
  -4    3    0       6    3    0       1    1      8.97428918207009   0.05633164965794
  -4    3    1       6    3    1       1    1      8.97428918207009   0.05631967082613
  -3    0    4       7    0    4       1    1      8.97428918207009   0.05632390724713
  -3    2    3       7    2    3       1    1      8.97428918207009  -0.00601235530063
  -3    2   -2       7    2    8       1    1      8.97428918207009  -0.00601823471892
  -3    3    2       7    3    2       1    1      8.97428918207009  -0.00602154082727
  -3    3   -2       7    3    8       1    1      8.97428918207009  -0.00602526843138
  -3    4    0       7    4    0       1    1      8.97428918207009   0.05632280926937
  -3    4   -1       7    4    9       1    1      8.97428918207009   0.05633327607346
  -3   -2    2       7    8    2       1    1      8.97428918207009  -0.00602620803964
  -3   -2    3       7    8    3       1    1      8.97428918207009  -0.00601611938803
  -2    2    3       8    2    3       1    1      8.97428918207009  -0.00601991883307
  -2    2   -3       8    2    7       1    1      8.97428918207009  -0.00602304112572
  -2    3    2       8    3    2       1    1      8.97428918207009  -0.00601397675066
  -2    3   -3       8    3    7       1    1      8.97428918207009  -0.00602032174696
  -2   -3    2       8    7    2       1    1      8.97428918207009  -0.00601834536121
  -2   -3    3       8    7    3       1    1      8.97428918207009  -0.00602829457162
  -1    0    4       9    0    4       1    1      8.97428918207009   0.05632174576775
  -1    0   -3       9    0    7       1    1      8.97428918207009   0.05633245191920
  -1    4   -3       9    4    7       1    1      8.97428918207009   0.05632571647409
   0    3    1       0    3    1       1    1      8.97428918207009   0.05632183389988
   0    4   -3       0    4    7       1    1      8.97428918207009   0.05632285578880
   0    4   -1       0    4    9       1    1      8.97428918207009   0.05632774268874
   0   -4    1       0    6    1       1    1      8.97428918207009   0.05632774268874
   0   -4    3       0    6    3       1    1      8.97428918207009   0.05632285578880
   0   -3   -1       0    7    9       1    1      8.97428918207009   0.05632183389988
   1    3    0       1    3    0       1    1      8.97428918207009   0.05632611837599
   1    3   -4       1    3    6       1    1      8.97428918207009   0.05631924911342
   1   -4    0       1    6    0       1    1      8.97428918207009   0.05632497180028
   3    0    1       3    0    1       1    1      8.97428918207009   0.05632495169524
   3    1    0       3    1    0       1    1      8.97428918207009   0.05631853027054
   3    1   -4       3    1    6       1    1      8.97428918207009   0.05632252931362
   4    0   -3       4    0    7       1    1      8.97428918207009   0.05632691639580
   4    0   -1       4    0    9       1    1      8.97428918207009   0.05632208939049
   4   -1    0       4    9    0       1    1      8.97428918207009   0.05632138800904
  -4    0    1       6    0    1       1    1      8.97428918207009   0.05632208939049
  -4    0    3       6    0    3       1    1      8.97428918207009   0.05632691639580
  -4    1    0       6    1    0       1    1      8.97428918207009   0.05632138800904
  -3    0   -1       7    0    9       1    1      8.97428918207009   0.05632495169524
  -3   -1    0       7    9    0       1    1      8.97428918207009   0.05631853027054
  -3   -1    4       7    9    4       1    1      8.97428918207009   0.05632252931362
