17.62397021622 46.56095587132 -0.3296149850062   46.0114293823 -0.3863800852197   47.59182000382 -0.3013294350622   53.5813959465 -0.172405265372   
17.78640312144 46.55938245205 -0.3277444895722   46.00948513769 -0.384140744152   47.59049606478 -0.2993176118096   53.58234968397 -0.1720150855309   
17.94883602666 46.55783525552 -0.325894888682   46.00757584163 -0.3819202137576   47.58920387217 -0.2973148349304   53.58329524639 -0.1716186857071   
18.11126893188 46.55631301909 -0.3240661809703   46.00570048486 -0.3797186724747   47.58794140773 -0.2953226623238   53.58423253872 -0.1712163645325   
18.2737018371 46.55481421332 -0.3222577159575   46.0038578406 -0.3775358880251   47.58670588757 -0.2933410984895   53.58516145144 -0.1708083178302   
18.43613474232 46.55333807204 -0.320468582816   46.00204715803 -0.3753713933183   47.58549652175 -0.2913696617838   53.58608188028 -0.1703946668199   
18.59856764753 46.55188432722 -0.3186984569628   46.00026803414 -0.3732250799347   47.58431374933 -0.2894093387126   53.58699374947 -0.1699756095613   
18.76100055275 46.55045211225 -0.3169472809825   45.99851967574 -0.3710970781769   47.58315608251 -0.2874615875622   53.58789700073 -0.1695514044421   
18.92343345797 46.54904005537 -0.3152145847465   45.99680092486 -0.3689872558942   47.58202052918 -0.2855264515776   53.58879157526 -0.1691222598624   
19.08586636319 46.54764734569 -0.3134996810898   45.99511097866 -0.3668952455859   47.58090591703 -0.283603269423   53.58967741501 -0.1686883339877   
19.24829926841 46.54627388339 -0.3118021819114   45.9934495216 -0.3648208364844   47.5798131615 -0.2816924903969   53.59055447268 -0.1682498037241   
19.41073217363 46.54491934276 -0.3101219149268   45.99181609449 -0.362764035705   47.57874208247 -0.2797954025033   53.59142271587 -0.1678068730977   
19.57316507885 46.54358274835 -0.3084585686942   45.99020978609 -0.3607248042962   47.57769022617 -0.2779124872275   53.59228212504 -0.1673597409876   
19.73559798407 46.54226313823 -0.3068117132677   45.98862968038 -0.3587029471884   47.57665544531 -0.2760432101816   53.59313268723 -0.1669085984096   
19.89803088928 46.54096016493 -0.3051810102721   45.9870752819 -0.3566982439681   47.57563789533 -0.2741873462064   53.59397438873 -0.1664536349983   
20.0604637945 46.53967378977 -0.3035661809409   45.98554631297 -0.3547105435849   47.57463850024 -0.2723455946996   53.59480721621 -0.1659950220281   
20.22289669972 46.53840366652 -0.3019668776641   45.98404228283 -0.3527397322958   47.57365654952 -0.2705187267369   53.59563116829 -0.1655329099819   
20.38532960494 46.53714908868 -0.3003827707941   45.98256244685 -0.3507857085896   47.57268993392 -0.2687067738916   53.59644626242 -0.1650674664763   
20.54776251016 46.53590941943 -0.298813688922   45.98110610801 -0.3488483913397   47.57173728111 -0.2669093688822   53.59725252462 -0.1645988984181   
20.71019541538 46.53468434921 -0.2972594990917   45.97967279838 -0.3469276702945   47.57079882727 -0.2651264991309   53.59804997335 -0.1641274094753   
